Nome,Classe,Bolsa / Fonte,Tipo de Ativo,"Ativo /
Cancelado",Código,"Setor NAICS
ult disponiv","Setor Agro
Bovespa","AtvCir
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","AtvCir
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","AtvCir
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","AtvCir
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","AtvCir
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","AtvNaoCir
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Set 2021
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","PasCir
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","PasNoCir
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","Patrim Liq
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","LPA
 < Dez 2020
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","LPA
 < Dez 2021
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","LPA
 < Dez 2022
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","LPA
 < Dez 2023
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","LPA
 < Dez 2024
 Em moeda orig
 de 12 meses
 consolid:sim*
 ajust p/ prov","Receita
 < Dez 2020
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Receita
 < Dez 2021
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Receita
 < Dez 2022
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Receita
 < Dez 2023
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Receita
 < Dez 2024
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2020
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2021
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2022
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2023
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","Lucro Liquido
 < Dez 2024
 Em moeda orig
 em milhares
 no exercício
 consolid:sim*","DivBr/Ativo
 < Dez 2020
 consolid:sim*","DivBr/Ativo
 < Dez 2021
 consolid:sim*","DivBr/Ativo
 < Dez 2022
 consolid:sim*","DivBr/Ativo
 < Dez 2023
 consolid:sim*","DivBr/Ativo
 < Dez 2024
 consolid:sim*","LiqCor
 < Dez 2020
 consolid:sim*","LiqCor
 < Dez 2021
 consolid:sim*","LiqCor
 < Dez 2022
 consolid:sim*","LiqCor
 < Dez 2023
 consolid:sim*","LiqCor
 < Dez 2024
 consolid:sim*","LiqGer
 < Dez 2020
 consolid:sim*","LiqGer
 < Dez 2021
 consolid:sim*","LiqGer
 < Dez 2022
 consolid:sim*","LiqGer
 < Dez 2023
 consolid:sim*","LiqGer
 < Dez 2024
 consolid:sim*","RentAt
 < Dez 2020
 de 12 meses
 consolid:sim*","RentAt
 < Dez 2021
 de 12 meses
 consolid:sim*","RentAt
 < Dez 2022
 de 12 meses
 consolid:sim*","RentAt
 < Dez 2023
 de 12 meses
 consolid:sim*","RentAt
 < Dez 2024
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2020
 Em moeda orig
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2021
 Em moeda orig
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2022
 Em moeda orig
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2023
 Em moeda orig
 de 12 meses
 consolid:sim*","RenPat(med)
 < Dez 2024
 Em moeda orig
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2020
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2021
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2022
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2023
 de 12 meses
 consolid:sim*","Mrg EBIT
 < Dez 2024
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2020
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2021
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2022
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2023
 de 12 meses
 consolid:sim*","Margem Liquida
 < Dez 2024
 de 12 meses
 consolid:sim*","Ativo Tot
 < Dez 2020
 Em moeda orig
 em milhares
 consolid:sim*","Ativo Tot
 < Dez 2021
 Em moeda orig
 em milhares
 consolid:sim*","Ativo Tot
 < Dez 2022
 Em moeda orig
 em milhares
 consolid:sim*","Ativo Tot
 < Dez 2023
 Em moeda orig
 em milhares
 consolid:sim*","Ativo Tot
 < Dez 2024
 Em moeda orig
 em milhares
 consolid:sim*","CxOper
 < Dez 2020
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxOper
 < Dez 2021
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxOper
 < Dez 2022
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxOper
 < Dez 2023
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxOper
 < Dez 2024
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2020
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2021
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2022
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2023
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxInvest
 < Dez 2024
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2020
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2021
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2022
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2023
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","CxFinan
 < Dez 2024
 Em moeda orig
 em milhares
 de 12 meses
 consolid:sim*","Valor Mercado
da empresa
31Dez20
Em moeda orig
em milhares","Valor Mercado
da empresa
31Dez21
Em moeda orig
em milhares","Valor Mercado
da empresa
31Dez22
Em moeda orig
em milhares","Valor Mercado
da empresa
31Dez23
Em moeda orig
em milhares","Valor Mercado
da empresa
31Dez24
Em moeda orig
em milhares"
Tim,ON,Bovespa,Ação,ativo,TIMS3,Telecomunicações,-,10.411.556,15.398.048,10.364.415,11.404.293,12.662.929,31.242.861,34.421.138,46.043.952,43.855.863,43.664.382,8.301.956,6.829.881,13.118.009,12.882.966,12.827.248,10.169.716,14.100.598,17.892.993,16.361.250,17.095.427,23.182.745,25.107.106,25.397.365,26.015.940,26.404.636,"0,7616637074","1,221858719","0,6904015257","1,172156607","1,303357582",17.267.812,18.058.027,21.530.801,23.833.893,25.447.930,1.843.690,2.957.174,1.670.755,2.837.422,3.153.881,"5,6","7,7","8,8","6,8","5,4","1,3","1,5","0,8","0,9",1,"0,8","0,8","0,5","0,5","0,6","4,4","5,9",3,"5,1","5,6","8,1","12,2",-,11,12,"16,3","20,8","14,7","19,8","21,6","10,7","16,4","7,8","11,9","12,4",41.654.417,49.819.186,56.408.367,55.260.156,56.327.311,8.673.871,10.078.087,9.429.075,12.420.656,12.331.543,-5.293.356,-6.689.396,-8.619.945,-4.683.538,-4.953.872,-3.089.273,-735.366,-3.489.032,-7.207.900,-7.196.859,35.458.962,31.828.341,30.014.880,43.401.341,35.050.333
Time For Fun,ON,Bovespa,Ação,ativo,SHOW3,Apresentações artísticas,-,256.581,332.121,315.570,290.349,238.864,272.668,209.173,197.625,212.910,171.607,182.766,205.838,281.566,238.221,200.357,156.520,134.867,117.299,84.725,72.759,192.409,134.933,111.519,177.035,133.740,"-1,613068068","-0,9507216709","-0,1641374809","0,8510821355","-1,030439233",39.987,31.314,328.491,700.768,165.654,-108.548,-64.091,-11.065,57.374,-69.465,"27,3","24,6","17,9",11,"21,7","1,4","1,2","1,1","1,2","1,2","1,2",1,1,"1,2","1,2","-20,7","-11,9","-1,6","11,6","-16,6","-46,9","-39,7","-6,8","39,5",-43,"-199,2","-179,2","10,4","12,8","-17,4","-273,6","-206,1","-2,6","8,3","-41,2",529.249,541.294,513.195,503.259,410.471,-30.130,9.329,13.851,17.140,-49.884,19.004,-741,-2.388,-3.138,-2.225,-14.973,-11.702,-59.739,-55.684,15.574,267.630,251.450,161.117,142.241,45.167
Totvs,ON,Bovespa,Ação,ativo,TOTS3,Editoras de software,-,2.831.973,5.486.233,6.230.161,3.906.298,2.763.558,2.314.433,4.458.792,4.386.032,4.922.562,5.768.163,2.040.031,3.083.473,3.336.366,1.348.729,1.144.197,502.209,2.139.467,2.694.978,2.467.460,2.400.403,2.604.166,4.232.929,4.308.616,4.720.574,4.681.352,"0,517884314","0,6361361419","0,8207993808","1,217069361","1,199863818",2.596.077,3.258.863,3.792.932,4.497.028,5.224.007,294.959,368.491,498.136,734.820,717.513,"6,3","18,5","16,6","19,8","19,5","1,4","1,7","1,9","2,9","2,4","1,3","1,1","1,1","1,2",1,"5,7","3,8","4,9","8,7","8,6","11,6","10,6","11,5","15,9","14,7","15,2","15,7","16,9","15,6","16,8","11,4","11,5","13,8",17,"14,1",5.146.406,9.945.025,10.616.193,8.828.860,8.531.721,371.742,424.522,915.560,952.107,1.114.611,-355.761,-2.146.887,-726.461,-3.391,-1.333.632,-526.404,3.565.704,-324.406,-555.319,-967.979,16.306.056,17.415.363,16.603.537,20.342.234,15.672.538
Track Field,PN,Bovespa,Ação,ativo,TFCO4,Loja de roupas,-,281.105,367.031,427.793,502.705,568.521,75.741,107.875,152.066,179.397,256.645,99.936,97.393,166.436,177.724,212.423,55.268,79.054,85.095,90.745,139.934,201.642,267.807,328.328,413.633,472.809,"0,04105791526","0,4830200699","0,6039394395","0,7163250184","0,7387722089",267.320,434.592,567.426,683.690,831.759,25.831,77.147,96.460,114.410,117.753,"14,3","16,6","15,8","14,9","18,3","2,8","2,9","2,6","2,8","2,7","1,9","1,8","1,8","1,9","1,6","7,2","16,2","16,6","16,8","14,3","24,1","32,9","32,4","30,8","26,6","15,1","20,8","22,1","21,8","19,7","9,7","17,8",17,"16,7","14,2",356.846,474.906,579.859,682.102,825.166,12.745,18.398,68.264,78.528,100.384,-1.857,-13.642,-33.713,-34.350,-45.235,30.774,-27.063,-40.833,-50.187,-86.226,2.058.765,2.069.945,1.677.039,2.400.562,1.391.656
Trevisa,ON,Bovespa,Ação,ativo,LUXM3,Administração de empresas e empreendimentos,Sim,38.107,30.382,24.744,23.475,26.097,115.204,125.893,130.643,147.050,182.215,20.454,23.429,25.972,26.629,26.809,38.600,27.077,23.088,23.431,28.384,94.257,97.554,106.327,120.465,153.119,"0,4050712086","0,6922632795","0,5401751347","0,8895785219","1,786662818",104.584,131.313,137.595,136.572,136.466,8.419,14.388,11.227,18.489,37.134,"16,5",11,"5,8","1,9","2,5","1,9",1,1,"0,9",1,"0,7","0,6","0,6","0,5",1,"5,5","9,2","7,2","10,8","17,8","8,6",15,11,"16,3","27,1","12,8",18,"14,3","19,7","15,8",8,11,"8,2","13,5","27,2",153.311,156.275,155.387,170.525,208.312,-453,37.558,29.213,32.366,24.716,-4.653,-35.178,-21.623,-24.709,-28.093,12.652,-13.302,-8.929,-7.360,642,332.492,426.020,426.020,332.128,259.800
Trevisa,PN,Bovespa,Ação,ativo,LUXM4,Administração de empresas e empreendimentos,Sim,38.107,30.382,24.744,23.475,26.097,115.204,125.893,130.643,147.050,182.215,20.454,23.429,25.972,26.629,26.809,38.600,27.077,23.088,23.431,28.384,94.257,97.554,106.327,120.465,153.119,"0,4050712086","0,6922632795","0,5401751347","0,8895785219","1,786662818",104.584,131.313,137.595,136.572,136.466,8.419,14.388,11.227,18.489,37.134,"16,5",11,"5,8","1,9","2,5","1,9",1,1,"0,9",1,"0,7","0,6","0,6","0,5",1,"5,5","9,2","7,2","10,8","17,8","8,6",15,11,"16,3","27,1","12,8",18,"14,3","19,7","15,8",8,11,"8,2","13,5","27,2",153.311,156.275,155.387,170.525,208.312,-453,37.558,29.213,32.366,24.716,-4.653,-35.178,-21.623,-24.709,-28.093,12.652,-13.302,-8.929,-7.360,642,332.492,426.020,426.020,332.128,259.800
Trisul,ON,Bovespa,Ação,ativo,TRIS3,Construção de edifícios residenciais,-,1.680.830,1.571.137,1.694.212,2.063.152,2.266.110,496.071,768.928,880.838,694.586,776.484,456.727,502.429,423.997,765.567,477.996,507.274,621.530,842.577,601.113,1.076.541,1.161.046,1.221.105,1.261.562,1.347.166,1.459.011,"0,9121936659","0,6503243103","0,3729168154","0,6802369957","0,9433653099",878.960,774.161,760.270,1.046.690,1.346.694,170.092,120.552,67.913,123.880,171.556,"24,9","27,5","35,1","37,7",27,"3,7","3,5",4,"2,7","4,7","2,2","2,1","1,9","1,8","1,8","8,4","5,6","2,7","4,7","5,7","15,9","10,6","5,4","9,6","12,1","22,7","20,5",15,"15,5","14,9","20,9",17,"9,2","12,4",13,2.176.901,2.340.065,2.575.050,2.757.738,3.042.594,-186.545,-83.006,-271.881,1.084,320.641,-3.947,-18.075,-14.026,-49.883,59.959,181.154,9.875,208.754,100.451,-292.844,2.278.721,1.083.572,626.469,1.056.255,792.115
Triunfo Part,ON,Bovespa,Ação,ativo,TPIS3,Atividades auxiliares ao transporte rodoviário,-,192.425,168.197,155.392,171.848,232.680,3.173.653,2.990.407,2.797.164,2.651.701,2.534.322,869.944,561.005,546.014,523.379,1.118.481,1.583.493,1.704.989,1.489.499,1.399.618,739.658,897.729,905.038,911.429,897.436,923.024,"4,365287856","0,2432639605","0,1932371605","-0,1849141895","0,8204347926",969.107,1.048.294,1.121.819,1.031.011,1.322.852,189.352,10.552,8.382,-8.021,35.588,"53,5","53,9","56,4",54,"51,6","0,2","0,3","0,3","0,3","0,2","0,2","0,3","0,9","0,8",1,5,"0,2","0,2","-0,4","0,7","20,3","0,5","0,7","-1,2",2,"23,9","4,4","21,8","-9,1","4,5","17,4","0,5","0,6",-1,"1,4",3.366.078,3.158.604,2.952.556,2.823.549,2.767.002,276.234,338.596,296.299,491.336,450.336,-92.218,-130.285,-130.619,-248.920,-147.704,-231.574,-190.640,-179.886,-249.127,-310.801,404.271,366.100,156.156,182.183,223.392
Tupy,ON,Bovespa,Ação,ativo,TUPY3,Indústria de autopeças,Sim,3.329.822,4.583.947,6.426.680,6.186.653,7.460.379,2.783.497,2.926.681,3.816.578,4.098.092,4.050.484,1.514.058,1.494.666,3.390.345,3.246.790,3.390.939,2.045.804,2.364.312,3.818.553,3.710.113,4.620.577,2.553.457,2.752.544,3.039.843,3.324.253,3.491.580,"-0,5289689067","1,416444714","3,525932975","3,526375802","0,5541422595",4.257.596,7.082.535,10.178.416,11.368.190,10.665.110,-76.210,204.208,508.272,508.140,79.514,"36,4","34,8","34,4","36,9","41,4","2,2","1,9","1,9","1,9","2,2","1,2","1,1",1,"1,1","1,1","-1,2","2,7","4,9","4,9","0,7","-3,1","7,6","17,4",16,"2,4","5,1","6,1","7,7","7,3","5,2","-1,8","2,9","4,9","4,5","0,8",6.113.319,7.510.628,10.243.258,10.284.745,11.510.863,291.659,324.266,375.047,829.125,1.353.491,-122.768,-171.011,-1.063.907,-735.209,-640.086,289.717,-383.312,923.561,48.134,-151.687,3.022.888,2.876.351,3.910.005,4.187.346,3.071.561
Ultrapar,ON,Bovespa,Ação,ativo,UGPA3,Comércio atacadista de petróleo e produtos de petróleo,-,17.489.071,25.024.181,18.564.600,18.648.895,16.047.721,18.761.091,13.986.176,17.876.403,19.603.079,23.510.353,9.240.841,10.345.230,12.766.252,11.229.658,10.493.201,17.099.056,15.900.887,11.499.783,12.992.490,13.241.429,9.533.746,10.066.921,11.708.741,13.506.495,15.158.718,"0,8213901127","0,7800049013","1,649497113","2,22772973","2,145068551",81.241.102,109.732.842,143.634.708,126.048.701,133.498.913,893.383,850.463,1.800.839,2.439.795,2.362.740,53,"45,4","36,4","34,7","39,9","1,9",2,"1,5","1,7","1,5","0,9","1,1","1,1","1,1","1,1","2,6","2,3",5,"6,6","6,4","9,4","8,7","16,3","19,2","16,9","2,2","1,6","2,3","3,6","3,7","1,1","0,8","1,3",2,"1,9",36.250.162,39.010.357,36.441.003,38.251.974,39.558.074,3.138.119,2.585.960,2.004.694,3.849.822,3.735.576,-2.136.405,724.136,7.903.101,-1.021.555,-6.387.950,-592.333,-3.355.541,-6.910.741,-2.494.396,-1.234.102,25.882.917,15.868.248,13.810.453,29.134.942,17.406.958
Unicasa,ON,Bovespa,Ação,ativo,UCAS3,Indústria de móveis e afins,-,107.177,160.831,105.572,122.833,106.980,98.011,127.196,173.691,226.348,259.995,40.173,85.573,78.091,83.281,74.812,9.067,17.982,12.440,75.905,99.781,155.948,167.781,188.732,189.995,192.382,"0,2244487229","0,3924868579","0,4985446014","0,2295027156","0,1883747152",150.449,220.643,245.678,217.397,226.559,14.833,25.938,32.947,15.167,12.449,0,"5,1","3,6","22,3","27,3","2,7","1,6","1,4","1,5","1,4","2,6","1,6","1,5",1,"0,8","7,2",9,"11,8","4,3","3,4","9,4",16,"18,5",8,"6,5","11,7","13,7","10,6","3,8","1,6","9,9","11,8","13,4",7,"5,5",205.188,288.027,279.263,349.181,366.975,28.585,71.174,6.073,40.291,13.457,13.905,-59.797,-30.225,-70.718,-29.026,-40.741,1.352,-12.814,32.386,1.577,280.867,278.224,167.859,173.807,125.564
Unifique,ON,Bovespa,Ação,ativo,FIQE3,Operadoras de telecomunicações a cabo,-,105.947,820.097,705.427,552.708,667.899,349.892,797.520,1.213.985,1.464.217,1.614.720,149.288,253.971,381.770,399.274,453.669,189.072,368.027,540.368,520.270,631.092,117.479,959.014,997.274,1.097.381,1.197.858,"0,1928096586","0,2636459974","0,3664429522","0,4110158922","0,4944518159",286.048,457.984,678.448,883.156,1.025.379,50.449,80.539,130.208,145.109,174.566,"33,9","17,8","19,3","16,1","24,1","0,7","2,8","1,8","1,4","1,5","0,3","1,4","0,9","0,7","0,7","11,1",5,"6,8","7,2","7,6","53,3",15,"13,3","13,9","15,2","30,9","28,3","26,8","25,1","25,3","17,6","17,6","19,2","16,4",17,455.839,1.617.617,1.919.412,2.016.925,2.282.619,85.916,171.579,338.567,432.792,539.311,-137.662,-520.521,-421.103,-332.411,-398.063,85.841,834.457,-78.222,-196.206,34.241,-,2.371.594,1.376.893,1.408.668,1.235.673
Unipar,ON,Bovespa,Ação,ativo,UNIP3,Indústria química,-,1.880.619,2.842.827,2.603.075,3.043.657,2.932.966,2.627.678,3.405.381,3.391.370,3.352.834,4.178.823,1.220.159,1.277.916,1.495.805,1.290.184,1.018.758,1.549.099,2.130.550,2.143.307,2.658.455,3.279.102,1.725.007,2.288.743,2.317.404,2.422.333,2.790.457,"3,158735779","17,37543934","11,62708877","6,916978352","4,890664382",3.868.223,6.289.369,7.270.406,4.897.288,5.431.599,367.666,1.984.764,1.325.921,787.508,555.596,"15,8","23,6","23,2","32,2","32,6","1,5","1,6","1,7","2,4","2,9","0,8","0,9","0,9","0,9","0,8","8,2","32,1","22,3","12,4","7,8",23,"98,7","57,1","32,9","21,2","19,4","46,8","32,7",20,"11,5","9,6","31,9","18,4","16,2","10,3",4.508.297,6.248.208,5.994.445,6.396.491,7.111.789,1.068.636,2.289.901,2.036.327,1.065.124,692.727,-151.062,-1.414.177,-58.814,-207.672,-622.634,-288.158,-1.443.733,-1.673.236,158.863,-558.095,4.751.034,9.743.958,8.907.030,7.711.456,5.326.417
Unipar,PNA,Bovespa,Ação,ativo,UNIP5,Indústria química,-,1.880.619,2.842.827,2.603.075,3.043.657,2.932.966,2.627.678,3.405.381,3.391.370,3.352.834,4.178.823,1.220.159,1.277.916,1.495.805,1.290.184,1.018.758,1.549.099,2.130.550,2.143.307,2.658.455,3.279.102,1.725.007,2.288.743,2.317.404,2.422.333,2.790.457,"3,158735779","17,37543934","11,62708877","6,916978352","4,890664382",3.868.223,6.289.369,7.270.406,4.897.288,5.431.599,367.666,1.984.764,1.325.921,787.508,555.596,"15,8","23,6","23,2","32,2","32,6","1,5","1,6","1,7","2,4","2,9","0,8","0,9","0,9","0,9","0,8","8,2","32,1","22,3","12,4","7,8",23,"98,7","57,1","32,9","21,2","19,4","46,8","32,7",20,"11,5","9,6","31,9","18,4","16,2","10,3",4.508.297,6.248.208,5.994.445,6.396.491,7.111.789,1.068.636,2.289.901,2.036.327,1.065.124,692.727,-151.062,-1.414.177,-58.814,-207.672,-622.634,-288.158,-1.443.733,-1.673.236,158.863,-558.095,4.751.034,9.743.958,8.907.030,7.711.456,5.326.417
Unipar,PNB,Bovespa,Ação,ativo,UNIP6,Indústria química,-,1.880.619,2.842.827,2.603.075,3.043.657,2.932.966,2.627.678,3.405.381,3.391.370,3.352.834,4.178.823,1.220.159,1.277.916,1.495.805,1.290.184,1.018.758,1.549.099,2.130.550,2.143.307,2.658.455,3.279.102,1.725.007,2.288.743,2.317.404,2.422.333,2.790.457,"3,158735779","17,37543934","11,62708877","6,916978352","4,890664382",3.868.223,6.289.369,7.270.406,4.897.288,5.431.599,367.666,1.984.764,1.325.921,787.508,555.596,"15,8","23,6","23,2","32,2","32,6","1,5","1,6","1,7","2,4","2,9","0,8","0,9","0,9","0,9","0,8","8,2","32,1","22,3","12,4","7,8",23,"98,7","57,1","32,9","21,2","19,4","46,8","32,7",20,"11,5","9,6","31,9","18,4","16,2","10,3",4.508.297,6.248.208,5.994.445,6.396.491,7.111.789,1.068.636,2.289.901,2.036.327,1.065.124,692.727,-151.062,-1.414.177,-58.814,-207.672,-622.634,-288.158,-1.443.733,-1.673.236,158.863,-558.095,4.751.034,9.743.958,8.907.030,7.711.456,5.326.417
